date_comptage,comptage_h
2021-07-25,36.00892857142857
2021-07-26,54.15438988095238
2021-07-27,52.828125
2021-07-28,72.30580357142857
2021-07-29,75.20870535714286
2021-07-30,63.619791666666664
2021-07-31,50.52641369047619
2021-08-01,45.440848214285715
2021-08-02,48.95238095238095
2021-08-03,52.25111607142857
2021-08-04,54.37388392857143
2021-08-05,53.22842261904762
2021-08-06,47.271949404761905
2021-08-07,31.143229166666668
2021-08-08,37.268229166666664
2021-08-09,41.739955357142854
2021-08-10,44.95014880952381
2021-08-11,49.98325892857143
2021-08-12,49.53199404761905
2021-08-13,45.40699404761905
2021-08-14,41.844122023809526
2021-08-15,37.56547619047619
2021-08-16,42.88355654761905
2021-08-17,49.11904761904762
2021-08-18,49.033854166666664
2021-08-19,50.666666666666664
2021-08-20,47.91108630952381
2021-08-21,45.33296130952381
2021-08-22,40.226190476190474
2021-08-23,54.64174107142857
2021-08-24,69.00483630952381
2021-08-25,71.8813244047619
2021-08-26,68.23400297619048
2021-08-27,64.1343005952381
2021-08-28,52.135416666666664
2021-08-29,47.161830357142854
2021-08-30,73.38876488095238
2021-08-31,88.93377976190476
2021-09-01,92.23549107142857
2021-09-02,96.42522321428571
2021-09-03,93.39189189189189
2021-09-04,69.22109609609609
2021-09-05,66.52890390390391
2021-09-06,95.98123123123123
2021-09-07,105.75412912912913
2021-09-08,102.27927927927928
2021-09-09,96.16103603603604
2021-09-10,83.55442942942943
2021-09-11,75.27064564564564
2021-09-12,67.54692192192192
2021-09-13,97.39677177177177
2021-09-14,71.70983483483484
2021-09-15,72.03211009174312
2021-09-16,104.51299694189602
2021-09-17,100.20030581039755
2021-09-18,82.4835626911315
2021-09-19,86.54587155963303
2021-09-20,80.11085626911316
2021-09-21,105.53019877675841
2021-09-22,105.82273079906905
2021-09-23,108.87423547400611
2021-09-24,97.95221712538226
2021-09-25,81.72821100917432
2021-09-26,53.47668195718654
2021-09-27,74.74810030395136
2021-09-28,100.56610169491526
2021-09-29,87.35833333333333
2021-09-30,99.59848484848484
2021-10-01,70.66174242424242
2021-10-02,48.57840909090909
2021-10-03,36.191287878787875
2021-10-04,87.42584097859327
2021-10-05,71.47049924357034
2021-10-06,95.15503003003003
2021-10-07,97.81156156156156
2021-10-08,90.28828828828829
2021-10-09,74.71358858858859
2021-10-10,64.73048048048048
2021-10-11,87.84496996996997
2021-10-12,95.7165915915916
2021-10-13,94.47409909909909
2021-10-14,98.66441441441441
2021-10-15,89.21921921921921
2021-10-16,74.29204204204204
2021-10-17,58.74024024024024
2021-10-18,84.02214714714715
2021-10-19,98.90542056074766
2021-10-20,81.89564564564564
2021-10-21,73.85848348348348
2021-10-22,80.12687687687688
2021-10-23,62.89602102102102
2021-10-24,57.28528528528528
2021-10-25,63.882507507507505
2021-10-26,79.57545045045045
2021-10-27,82.55968468468468
2021-10-28,81.66441441441441
2021-10-29,53.539414414414416
2021-10-30,33.387012012012015
2021-10-31,30.971096096096097
2021-11-01,34.86274509803921
2021-11-02,67.81261734885467
2021-11-03,69.07657657657657
2021-11-04,59.70983483483484
2021-11-05,66.15052552552552
2021-11-06,58.94181681681682
2021-11-07,42.98198198198198
2021-11-08,79.17605105105105
2021-11-09,85.77852852852853
2021-11-10,79.71509009009009
2021-11-11,49.941131498470945
2021-11-12,62.323012232415905
2021-11-13,42.03211009174312
2021-11-14,39.422400611620795
2021-11-15,74.15366972477064
2021-11-16,81.9506880733945
2021-11-17,80.5940366972477
2021-11-18,86.36749521988527
2021-11-19,78.0988127154347
2021-11-20,57.464831804281346
2021-11-21,35.58753822629969
2021-11-22,74.39908256880734
2021-11-23,81.99464831804282
2021-11-24,80.12691131498471
2021-11-25,80.87576452599389
2021-11-26,66.99694189602447
2021-11-27,36.046636085626915
2021-11-28,31.833333333333332
2021-11-29,73.52790519877676
2021-11-30,78.80760542168674
2021-12-01,68.45055350553505
2021-12-02,77.52908484623934
2021-12-03,49.17514749262537
2021-12-04,36.792619926199265
2021-12-05,28.637354378053363
2021-12-06,59.65890308039069
2021-12-07,65.52580037664784
2021-12-08,73.83358098068351
2021-12-09,75.05181347150258
2021-12-10,57.773919468045804
2021-12-11,54.39194680458072
2021-12-12,41.03041682313181
2021-12-13,71.28378378378379
2021-12-14,78.45307199396909
2021-12-15,78.15751879699248
2021-12-16,80.68578830495929
2021-12-17,73.39674916882157
2021-12-18,56.15503875968992
2021-12-19,38.66875923190547
2021-12-20,55.14317343173432
2021-12-21,56.114929785661495
2021-12-22,44.849021779254336
2021-12-23,40.66703580657069
2021-12-24,23.13279232755441
2021-12-25,12.573746312684365
2021-12-26,15.775645756457564
2021-12-27,26.01401696790852
2021-12-28,31.739948358539284
2021-12-29,26.16525267428993
2021-12-30,39.47859778597786
2021-12-31,38.030460624071324
2022-01-01,31.824898411525673
2022-01-02,33.57248520710059
2022-01-03,47.46634072959759
2022-01-04,47.59261992619926
2022-01-05,60.979287790697676
2022-01-06,63.331600445599705
2022-01-07,49.63165680473373
2022-01-08,28.40479704797048
2022-01-09,26.43263196751569
2022-01-10,58.75747508305648
2022-01-11,64.54011090573013
2022-01-12,62.52699704142012
2022-01-13,62.23642408570373
2022-01-14,61.00480413895048
2022-01-15,52.849112426035504
2022-01-16,35.34578402366864
2022-01-17,60.062430735131144
2022-01-18,67.80783444198079
2022-01-19,60.06944957517547
2022-01-20,64.16574176840548
2022-01-21,59.9294682422452
2022-01-22,49.07581360946745
2022-01-23,37.65977859778598
2022-01-24,63.18971893491124
2022-01-25,62.88326560768378
2022-01-26,62.02404735479097
2022-01-27,63.630723781388475
2022-01-28,61.62794985250738
2022-01-29,46.79007774898186
2022-01-30,49.306923361717885
2022-01-31,61.75609756097561
2022-02-01,60.96821877309682
2022-02-02,69.6260162601626
2022-02-03,71.45679468242245
2022-02-04,60.982669616519175
2022-02-05,59.64638643067847
2022-02-06,25.6891592920354
2022-02-07,70.48377581120944
2022-02-08,75.952802359882
2022-02-09,79.34550147492625
2022-02-10,67.15597345132744
2022-02-11,70.28871681415929
2022-02-12,60.222345132743364
2022-02-13,46.868362831858406
2022-02-14,62.35840707964602
2022-02-15,71.14675516224189
2022-02-16,66.69653392330383
2022-02-17,79.21254612546126
2022-02-18,96.40243902439025
2022-02-19,59.21978430643362
2022-02-20,40.20538348082596
2022-02-21,55.33308742161564
2022-02-22,64.90461885092002
2022-02-23,69.91813743897859
2022-02-24,63.717782026768646
2022-02-25,60.5848623853211
2022-02-26,52.43960244648318
2022-02-27,45.10490045941807
2022-02-28,61.771024464831804
2022-03-01,66.21750764525994
2022-03-02,67.54493307839388
2022-03-03,67.70833333333333
2022-03-04,62.933868501529055
2022-03-05,58.99102263856362
2022-03-06,50.28722157092614
2022-03-07,73.33863275039745
2022-03-08,82.22820109976433
2022-03-09,84.74628616106332
2022-03-10,89.27951524628617
2022-03-11,63.80734661977335
2022-03-12,49.69855525185474
2022-03-13,33.97928068803753
2022-03-14,81.5317738791423
2022-03-15,61.667446393762184
2022-03-16,85.20914777169664
2022-03-17,83.80788754392815
2022-03-18,81.58053166536357
2022-03-19,67.09069585613761
2022-03-20,57.84305283757339
2022-03-21,84.28627297614392
2022-03-22,95.07686335403727
2022-03-23,95.3338503295851
2022-03-24,97.42215336948102
2022-03-25,91.407206509105
2022-03-26,75.01279069767442
2022-03-27,68.37596114933226
2022-03-28,87.07602792862684
2022-03-29,76.23916408668731
2022-03-30,66.01314263625821
2022-03-31,68.00618955512573
2022-04-01,43.452895752895756
2022-04-02,49.202937765751834
2022-04-03,46.99457994579946
2022-04-04,72.48140975987606
2022-04-05,71.0595284112872
2022-04-06,82.56648308418568
2022-04-07,74.69146525679758
2022-04-08,34.84449404761905
2022-04-09,52.51860119047619
2022-04-10,64.6811755952381
2022-04-11,88.45610119047619
2022-04-12,99.52083333333333
2022-04-13,63.032738095238095
2022-04-14,99.97597597597597
2022-04-15,86.76388888888889
2022-04-16,63.33145645645646
2022-04-17,55.60585585585586
2022-04-18,54.30818318318318
2022-04-19,91.62349849849849
2022-04-20,94.86524024024024
2022-04-21,100.39789789789789
2022-04-22,91.80030030030031
2022-04-23,60.432807807807805
2022-04-24,65.63213213213213
2022-04-25,77.99849849849849
2022-04-26,83.01351351351352
2022-04-27,84.83333333333333
2022-04-28,84.52289789789789
2022-04-29,72.6891891891892
2022-04-30,63.341591591591595
2022-05-01,54.223348348348345
2022-05-02,73.0274024024024
2022-05-03,84.72615499254843
2022-05-04,80.46415770609319
2022-05-05,79.31720430107526
2022-05-06,76.9910394265233
2022-05-07,62.274193548387096
2022-05-08,58.437724014336915
2022-05-09,92.30645161290323
2022-05-10,103.12679211469533
2022-05-11,102.38978494623656
2022-05-12,102.41621863799283
2022-05-13,94.18593189964157
2022-05-14,77.24059139784946
2022-05-15,64.31765232974911
2022-05-16,90.23700716845879
2022-05-17,105.84139784946237
2022-05-18,104.56048387096774
2022-05-19,101.2181899641577
2022-05-20,69.8431899641577
2022-05-21,74.21729390681004
2022-05-22,58.73007246376812
2022-05-23,67.51132246376811
2022-05-24,88.42477477477478
2022-05-25,86.00860507246377
2022-05-26,52.90361990950226
2022-05-27,57.95335144927536
2022-05-28,56.71240942028985
2022-05-29,47.020833333333336
2022-05-30,85.05842391304348
2022-05-31,97.56884057971014
2022-06-01,100.90715579710145
2022-06-02,100.79936594202898
2022-06-03,75.6286231884058
2022-06-04,47.055253623188406
2022-06-05,44.606884057971016
2022-06-06,62.35643115942029
2022-06-07,87.90851449275362
2022-06-08,60.4651268115942
2022-06-09,97.4705615942029
2022-06-10,91.80389492753623
2022-06-11,76.16304347826087
2022-06-12,73.48324275362319
2022-06-13,95.5
2022-06-14,105.90370705244123
2022-06-15,103.7481884057971
2022-06-16,104.18840579710145
2022-06-17,89.87182971014492
2022-06-18,60.90942028985507
2022-06-19,58.269160583941606
2022-06-20,86.33564814814815
2022-06-21,105.25184842883549
2022-06-22,99.52490942028986
2022-06-23,101.49048913043478
2022-06-24,85.94139194139194
2022-06-25,53.10576923076923
2022-06-26,61.95421245421245
2022-06-27,91.19434306569343
2022-06-28,105.7589605734767
2022-06-29,104.93862007168458
2022-06-30,63.397401433691755
2022-07-01,86.93020072992701
2022-07-02,73.26556776556777
2022-07-03,64.51602564102564
2022-07-04,93.41391941391942
2022-07-05,104.86524163568774
2022-07-06,104.88623595505618
2022-07-07,97.96322160148976
2022-07-08,88.11797752808988
2022-07-09,69.31975655430712
2022-07-10,65.00374531835206
2022-07-11,87.89044943820225
2022-07-12,92.96114232209737
2022-07-13,81.18607954545455
2022-07-14,53.75094696969697
2022-07-15,62.11505681818182
2022-07-16,54.14725378787879
2022-07-17,48.765151515151516
2022-07-18,72.65852490421456
2022-07-19,75.71024904214559
2022-07-20,66.20067049808429
2022-07-21,90.61206896551724
2022-07-22,70.4904214559387
2022-07-23,64.65565134099617
2022-07-24,55.564655172413794
2022-07-25,77.7421948912015
2022-07-26,83.87957875457876
2022-07-27,83.84981684981685
2022-07-28,81.58516483516483
2022-07-29,71.04807692307692
2022-07-30,57.586996336996336
2022-07-31,51.244505494505496
2022-08-01,62.41586428243925
2022-08-02,68.80296022201665
2022-08-03,64.22389420884633
2022-08-04,59.391304347826086
2022-08-05,55.46286231884058
2022-08-06,48.42028985507246
2022-08-07,44.80335296782963
2022-08-08,53.62539682539683
2022-08-09,56.64039855072464
2022-08-10,55.29574275362319
2022-08-11,52.46784420289855
2022-08-12,44.9651268115942
2022-08-13,39.04030797101449
2022-08-14,30.00679347826087
2022-08-15,35.82427536231884
2022-08-16,42.08106884057971
2022-08-17,44.17980072463768
2022-08-18,56.67391304347826
2022-08-19,43.61322463768116
2022-08-20,49.42980072463768
2022-08-21,46.364583333333336
2022-08-22,62.713315217391305
2022-08-23,72.62409420289855
2022-08-24,74.29076086956522
2022-08-25,74.15172101449275
2022-08-26,67.6616847826087
2022-08-27,61.35643115942029
2022-08-28,57.45606884057971
2022-08-29,84.7350543478261
2022-08-30,94.5774456521739
2022-08-31,97.85597826086956
2022-09-01,99.91032608695652
2022-09-02,81.16123188405797
2022-09-03,72.6526268115942
2022-09-04,71.95878623188406
2022-09-05,91.56884057971014
2022-09-06,109.47256235827665
2022-09-07,91.76539855072464
2022-09-08,94.9718820861678
