annee,semaine,temp,pluie,comptage,conges_0,conges_1,feries_0,feries_1,mois_aout,mois_avril,mois_decembre,mois_fevrier,mois_janvier,mois_juillet,mois_juin,mois_mai,mois_mars,mois_novembre,mois_octobre,mois_septembre,jour_dimanche,jour_jeudi,jour_lundi,jour_mardi,jour_mercredi,jour_samedi,jour_vendredi,ouvre_0,ouvre_1
2019,50,9.250000000000028,0.0125,71.77263374485597,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,50,9.725000000000016,0.05,57.51337448559671,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,51,9.27500000000002,0.3125,95.96707818930041,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2019,51,11.475000000000023,0.025,108.73611111111111,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2019,51,8.300000000000018,0.0,116.79475308641975,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2019,51,12.600000000000021,-0.0125,113.48405349794238,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019,51,10.837500000000013,0.5375000000000001,99.62705761316873,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2019,51,8.525000000000034,0.175,57.7227366255144,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,51,9.237500000000018,-0.0125,39.24948559670782,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,52,9.087500000000027,0.0,59.61934156378601,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,52,10.537500000000023,0.05,42.39300411522634,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2019,52,8.550000000000027,-0.0125,20.359567901234566,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2019,52,6.200000000000017,0.025,41.038065843621396,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019,52,9.525000000000013,0.325,45.4238683127572,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2019,52,6.937500000000021,0.0,38.57818930041152,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2019,52,2.1125000000000256,0.0,35.440329218106996,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2019,1,2.2250000000000156,0.0,54.050925925925924,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2019,1,0.9333333333333561,0.0,4.8765432098765435,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020,1,1.9380729166666852,-0.025,24.796354166666667,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2020,1,6.87500000000002,0.025,55.97604166666667,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020,1,9.475000000000023,-0.0625,61.7359375,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020,1,6.43750000000002,0.0,52.1421875,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,1,7.175000000000026,0.0,42.141666666666666,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,2,3.6478260869565453,-0.013043478260869565,95.4070652173913,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,2,2.5,0.0,9.4125,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,2,7.450000000000023,-0.0125,98.90625,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,2,11.362500000000018,-0.0125,99.55416666666666,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,2,11.150000000000013,0.125,93.06927083333333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,2,8.262500000000017,-0.025,97.32708333333333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,2,5.137500000000017,0.0,65.85364583333333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,2,6.175000000000011,0.0,47.43697916666667,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,3,8.375000000000021,-0.025,90.2515625,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,3,10.450000000000024,-0.0375,89.86979166666667,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,3,10.137500000000024,0.05,85.44583333333334,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,3,8.887500000000017,0.0,90.415625,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,3,9.150000000000027,0.0375,76.66770833333334,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,3,4.9125000000000165,0.0,53.32447916666667,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,3,3.9583333333333592,0.0,39.795833333333334,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,4,3.1875000000000284,0.0,67.2890625,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,4,2.0000000000000284,0.0,66.403125,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,4,0.21250000000002706,0.0,62.481770833333336,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,4,0.8250000000000242,0.0,60.990625,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,4,0.4125000000000298,0.0,74.525,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,4,1.6000000000000227,0.0,38.378125,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,4,4.98750000000004,-0.0125,29.683333333333334,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,5,8.52500000000002,0.2125,42.9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,5,6.700000000000023,0.0375,49.610416666666666,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,5,6.762500000000025,0.0,59.109375,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,5,7.925000000000026,0.125,50.97708333333333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,5,12.012500000000024,0.0,56.19114583333333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,5,12.587500000000032,0.1375,32.622395833333336,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,5,13.137500000000024,0.225,22.759375,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,6,11.687500000000016,0.5875,48.991145833333334,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,6,7.200000000000017,0.06250000000000001,53.10572916666667,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,6,7.325000000000031,0.0,57.883854166666666,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,6,5.02500000000002,0.0,59.509375,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,6,5.812500000000028,0.0,56.11510416666667,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,6,8.962500000000027,0.0125,30.0140625,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,6,10.025000000000027,0.0125,19.088020833333335,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,7,10.775000000000027,0.033333333333333326,31.7609375,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,7,6.8539840637450435,-0.012549800796812751,43.98456175298805,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020,7,6.137500000000024,0.0,51.101190476190474,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2020,7,8.437500000000014,0.025,39.617559523809526,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020,7,9.350000000000023,0.0,47.62847222222222,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020,7,9.78750000000003,0.0,34.63095238095238,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,7,14.062500000000034,0.0375,22.96924603174603,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,8,8.712500000000027,0.025,47.42609126984127,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,8,7.2716504854369175,0.0,53.6121359223301,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020,8,7.437500000000014,0.0625,48.28924418604651,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2020,8,8.450000000000024,0.05,44.6749031007752,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020,8,6.025000000000014,0.0,49.28779069767442,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020,8,8.637500000000031,0.0,36.79408914728682,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,8,10.862500000000026,-0.0125,27.8890503875969,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,9,11.230434782608725,-0.021739130434782608,57.32406471183013,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,9,11.100000000000025,-0.09999999999999999,6.825581395348837,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,9,8.387500000000017,0.1,53.09835271317829,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,9,4.587500000000027,0.0875,48.423449612403104,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,9,5.575000000000017,0.4125,37.218992248062015,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,9,5.40000000000002,-0.025,49.34496124031008,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,9,9.300000000000011,0.25,30.266957364341085,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,9,6.46250000000002,0.35,16.541666666666668,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,10,6.475000000000016,0.4,41.815406976744185,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020,10,4.700000000000024,0.025,60.57751937984496,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,10,5.112500000000026,-0.0125,54.207364341085274,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2020,10,8.987500000000018,0.6625000000000001,37.361918604651166,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2020,10,6.912500000000023,-0.025,55.31395348837209,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2020,10,7.27500000000002,0.0,40.62596899224806,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2020,10,8.65000000000002,0.2625,22.69234496124031,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,11,8.050000000000018,-0.025,57.29505813953488,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020,11,11.400000000000025,0.1,59.542151162790695,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,11,14.100000000000009,-0.0125,66.62887596899225,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2020,11,10.862500000000026,-0.025,61.50532945736434,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2020,11,7.600000000000023,0.0,65.42296511627907,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2020,11,8.66250000000003,0.025,34.20251937984496,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2020,11,10.887500000000031,0.0,40.251937984496124,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,12,9.412500000000023,0.0,40.707364341085274,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020,12,11.700000000000024,0.0,19.334302325581394,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,12,12.987500000000026,0.0,13.781007751937985,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2020,12,13.875000000000028,0.0,13.672480620155039,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2020,12,12.787500000000023,0.0,10.983042635658915,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2020,12,7.487500000000025,0.0,5.462693798449612,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2020,12,7.762500000000031,0.0,4.493217054263566,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,13,6.412500000000023,0.0,10.099806201550388,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020,13,6.562500000000021,0.0,9.55232558139535,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,13,6.91250000000003,0.0,9.573643410852712,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2020,13,6.675000000000026,0.0,9.861918604651162,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
2020,13,7.9250000000000185,0.0,10.166666666666666,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2020,13,9.800000000000011,0.0,6.241279069767442,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2020,13,6.378260869565242,0.0,4.025278058645096,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2020,14,4.745833333333356,0.0,9.292151162790697,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2020,14,7.000000000000024,0.0,10.24031007751938,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,14,7.366666666666684,0.0,10.657461240310077,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,14,6.841666666666687,0.0,10.5343992248062,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,14,10.066666666666691,0.0,10.964147286821705,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,14,11.116666666666692,0.0,7.637596899224806,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,14,14.070833333333361,0.0,6.2897286821705425,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,15,12.512500000000017,-0.025,9.811531007751938,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,15,15.854166666666694,0.0,12.317829457364342,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020,15,16.43333333333337,0.0,12.4093992248062,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2020,15,17.08750000000003,0.0,12.422480620155039,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020,15,18.066666666666688,0.0,13.281492248062015,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020,15,18.3666666666667,0.0,8.255329457364342,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,15,18.025000000000027,0.0,6.37015503875969,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,16,14.175000000000026,0.0,7.3478682170542635,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,16,8.46250000000002,0.0,13.14874031007752,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2020,16,11.641666666666682,0.0,13.993217054263566,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2020,16,16.00833333333337,0.0,14.537306201550388,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2020,16,17.82916666666669,0.0,15.238372093023257,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2020,16,17.804166666666692,0.025,9.334786821705427,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,16,15.65416666666669,0.0,8.118217054263566,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,17,16.06956521739133,0.0,15.758847320525783,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,17,13.400000000000032,0.0,1.2674418604651163,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,17,15.491666666666696,0.0,16.246124031007753,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,17,16.920833333333356,0.0,17.011627906976745,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,17,18.504166666666695,0.0,17.440406976744185,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,17,17.741666666666696,0.0,17.098352713178294,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,17,16.17916666666668,0.0,11.540213178294573,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,17,14.68750000000003,0.0,10.47141472868217,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,18,15.879166666666698,0.016666666666666666,16.295542635658915,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,18,15.029166666666683,0.020833333333333332,16.09156976744186,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,18,12.53750000000001,0.12916666666666668,13.954457364341085,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,18,10.962500000000025,0.2833333333333333,14.732558139534884,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,18,12.679166666666696,0.025,9.986918604651162,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2020,18,12.170833333333352,0.0,13.52858527131783,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,18,13.704166666666685,0.025,10.034883720930232,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,19,15.070833333333354,0.0,19.80426356589147,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,19,12.895833333333355,0.11249999999999999,16.460755813953487,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,19,15.704166666666683,0.0,23.75872093023256,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,19,15.895833333333362,0.0,24.675387596899224,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,19,17.487500000000033,-0.008333333333333333,17.691860465116278,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2020,19,18.879166666666684,0.0125,14.887112403100776,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,19,17.83333333333336,0.3041666666666667,13.312015503875969,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,20,10.137500000000017,0.5041666666666667,44.55813953488372,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,20,9.812500000000014,0.0,57.53343023255814,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,20,11.087500000000015,0.0,58.32897286821706,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,20,10.58333333333336,0.0,59.58624031007752,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,20,12.050000000000033,0.0,63.21608527131783,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,20,14.17500000000003,0.0,68.03972868217055,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,20,15.08333333333336,0.0,67.03633720930233,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,21,17.429166666666706,0.0,65.41618217054264,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,21,17.504166666666688,0.0,73.83672480620154,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,21,20.713390313390352,0.0,78.99952516619183,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2020,21,22.61666666666669,0.0,76.60369318181819,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2020,21,21.091666666666676,0.0,67.77651515151516,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2020,21,16.1791666666667,0.1125,62.55397727272727,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,21,15.504166666666684,0.0,68.36363636363636,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,22,18.36956521739132,0.0,75.82361660079052,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,22,16.0,0.0,14.545454545454545,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,22,19.79166666666669,0.0,84.88352272727273,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,22,20.770619047619064,0.0,87.44238095238096,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,22,19.315047619047647,0.0,87.08809523809524,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,22,19.504166666666695,0.0,87.00994318181819,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,22,20.016666666666694,0.0,85.19081439393939,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,22,19.104166666666686,0.0,77.54924242424242,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,23,20.395833333333353,0.0,78.99100378787878,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020,23,22.47083333333336,0.0,96.50331439393939,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2020,23,21.650000000000027,0.13333333333333333,92.01988636363636,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,23,14.00416666666669,0.8041666666666667,56.62026515151515,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020,23,13.325000000000017,-0.008333333333333333,68.1221590909091,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,23,14.108333333333352,0.1708333333333333,71.1969696969697,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2020,23,14.025000000000025,0.0,57.628787878787875,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2020,24,15.141666666666683,0.0,77.19128787878788,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
